NC_068981.1	33430830	33430890	0.9353736042976379	NC_068981.1	33430383	33430890	LOC106878029	0	-	solute carrier family 66 member 2, transcript variant X4
NC_068981.1	59152244	59152262	0.3934893012046814	NC_068981.1	59151959	59153916	LOC106877850	0	-	FMRFamide receptor, transcript variant X2
NC_068981.1	59152244	59152262	0.3934893012046814	NC_068981.1	59151959	59153916	LOC106877850	0	-	FMRFamide receptor, transcript variant X3
NC_068981.1	59152244	59152262	0.3934893012046814	NC_068981.1	59151959	59153916	LOC106877850	0	-	FMRFamide receptor, transcript variant X1
NC_068981.1	78832939	78832944	0.30642184615135193	NC_068981.1	78832781	78833196	LOC106883562	0	-	chromodomain Y-like protein 2, transcript variant X1
NC_068981.1	98293411	98293430	0.3943670392036438	NC_068981.1	98293247	98293452	LOC106882607	0	-	signal peptide peptidase-like 3
NC_068981.1	98650218	98650240	0.800283670425415	NC_068981.1	98650097	98650539	LOC106876178	0	-	DNA repair protein RAD50, transcript variant X2
NC_068981.1	98650218	98650240	0.800283670425415	NC_068981.1	98650075	98650539	LOC106876178	0	-	DNA repair protein RAD50, transcript variant X5
NC_068981.1	98650269	98650285	0.8690367937088013	NC_068981.1	98650097	98650539	LOC106876178	0	-	DNA repair protein RAD50, transcript variant X2
NC_068981.1	98650269	98650285	0.8690367937088013	NC_068981.1	98650075	98650539	LOC106876178	0	-	DNA repair protein RAD50, transcript variant X5
NC_068981.1	98650333	98650351	0.8871791362762451	NC_068981.1	98650097	98650539	LOC106876178	0	-	DNA repair protein RAD50, transcript variant X2
NC_068981.1	98650333	98650351	0.8871791362762451	NC_068981.1	98650075	98650539	LOC106876178	0	-	DNA repair protein RAD50, transcript variant X5
NC_068981.1	102207387	102207403	0.6920775175094604	NC_068981.1	102206813	102208727	LOC106874363	0	-	uncharacterized LOC106874363, transcript variant X4
NC_068981.1	102207426	102207444	0.648124635219574	NC_068981.1	102206813	102208727	LOC106874363	0	-	uncharacterized LOC106874363, transcript variant X4
NC_068981.1	108273898	108273913	0.4972047209739685	NC_068981.1	108273194	108274132	LOC106881157	0	-	uncharacterized LOC106881157, transcript variant X3
NC_068981.1	108533527	108533584	0.9422887563705444	NC_068981.1	108533429	108533684	LOC106883614	0	-	sodium-dependent neutral amino acid transporter B(0)AT3, transcript variant X4
NC_068981.1	114003900	114003907	0.43961167335510254	NC_068981.1	114003692	114004273	LOC106881736	0	-	G-protein coupled receptor 83, transcript variant X1
NC_068981.1	118402583	118402636	0.7392698526382446	NC_068981.1	118401591	118402899	LOC106879694	0	-	neuronal acetylcholine receptor subunit alpha-10, transcript variant X1
NC_068981.1	118402583	118402636	0.7392698526382446	NC_068981.1	118401591	118402896	LOC106879694	0	-	neuronal acetylcholine receptor subunit alpha-10, transcript variant X8
NC_068981.1	149348291	149348322	0.7510475516319275	NC_068981.1	149347960	149348594	LOC106875923	0	-	dopamine beta-hydroxylase
NC_068981.1	149348551	149348556	0.37609484791755676	NC_068981.1	149347960	149348594	LOC106875923	0	-	dopamine beta-hydroxylase
NC_068981.1	150598130	150598148	0.561145544052124	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X3
NC_068981.1	150598130	150598148	0.561145544052124	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X5
NC_068981.1	150598130	150598148	0.561145544052124	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X15
NC_068981.1	150598130	150598148	0.561145544052124	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X4
NC_068981.1	150598130	150598148	0.561145544052124	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X13
NC_068981.1	150598130	150598148	0.561145544052124	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X11
NC_068981.1	150598130	150598148	0.561145544052124	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X8
NC_068981.1	150598130	150598148	0.561145544052124	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X12
NC_068981.1	150598130	150598148	0.561145544052124	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X14
NC_068981.1	150598130	150598148	0.561145544052124	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X10
NC_068981.1	150598130	150598148	0.561145544052124	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X1
NC_068981.1	150598130	150598148	0.561145544052124	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X7
NC_068981.1	150598130	150598148	0.561145544052124	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X2
NC_068981.1	150598130	150598148	0.561145544052124	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X9
NC_068981.1	150598130	150598148	0.561145544052124	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X6
NC_068981.1	150598170	150598182	0.37535592913627625	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X3
NC_068981.1	150598170	150598182	0.37535592913627625	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X5
NC_068981.1	150598170	150598182	0.37535592913627625	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X15
NC_068981.1	150598170	150598182	0.37535592913627625	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X4
NC_068981.1	150598170	150598182	0.37535592913627625	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X13
NC_068981.1	150598170	150598182	0.37535592913627625	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X11
NC_068981.1	150598170	150598182	0.37535592913627625	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X8
NC_068981.1	150598170	150598182	0.37535592913627625	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X12
NC_068981.1	150598170	150598182	0.37535592913627625	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X14
NC_068981.1	150598170	150598182	0.37535592913627625	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X10
NC_068981.1	150598170	150598182	0.37535592913627625	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X1
NC_068981.1	150598170	150598182	0.37535592913627625	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X7
NC_068981.1	150598170	150598182	0.37535592913627625	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X2
NC_068981.1	150598170	150598182	0.37535592913627625	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X9
NC_068981.1	150598170	150598182	0.37535592913627625	NC_068981.1	150594392	150605775	LOC106879466	0	-	uncharacterized LOC106879466, transcript variant X6
NC_068981.1	158881327	158881346	0.6248395442962646	NC_068981.1	158880149	158881556	LOC106882875	0	-	transmembrane protein 104, transcript variant X4
NC_068981.1	159433507	159433523	0.5325594544410706	NC_068981.1	159432574	159433620	LOC106884427	0	-	uncharacterized protein DDB_G0283357, transcript variant X1
NC_068981.1	159433533	159433548	0.5573015809059143	NC_068981.1	159432574	159433620	LOC106884427	0	-	uncharacterized protein DDB_G0283357, transcript variant X1
NC_068981.1	159777858	159777865	0.9097282886505127	NC_068981.1	159777693	159777865	LOC106884425	0	-	protein transport protein Sec24A, transcript variant X1
NC_068981.1	159777858	159777863	0.9097282886505127	NC_068981.1	159777693	159777863	LOC106884425	0	-	protein transport protein Sec24A, transcript variant X4
NC_068981.1	160496991	160497008	0.5429022312164307	NC_068981.1	160496688	160497070	LOC106884421	0	-	uncharacterized LOC106884421, transcript variant X4
NC_068981.1	173570870	173570877	0.33604696393013	NC_068981.1	173570535	173571031	LOC106867662	0	-	TBC1 domain family member 16, transcript variant X2
NC_068981.1	173930150	173930175	0.8767848014831543	NC_068981.1	173930057	173930194	LOC106867653	0	-	uncharacterized LOC106867653, transcript variant X3
NC_068981.1	173930150	173930175	0.8767848014831543	NC_068981.1	173930076	173930194	LOC106867653	0	-	uncharacterized LOC106867653, transcript variant X4
NC_068981.1	173930150	173930175	0.8767848014831543	NC_068981.1	173930072	173930193	LOC106867653	0	-	uncharacterized LOC106867653, transcript variant X1
NC_068981.1	173930150	173930175	0.8767848014831543	NC_068981.1	173930072	173930194	LOC106867653	0	-	uncharacterized LOC106867653, transcript variant X2
NC_068981.1	179053462	179053468	0.36590325832366943	NC_068981.1	179053272	179053476	LOC106868400	0	-	von Hippel-Lindau disease tumor suppressor
NC_068981.1	179053469	179053476	0.34974294900894165	NC_068981.1	179053272	179053476	LOC106868400	0	-	von Hippel-Lindau disease tumor suppressor
NC_068981.1	184023572	184023580	0.5063260197639465	NC_068981.1	184022541	184023580	LOC106879325	0	-	kinesin-like protein KIF22, transcript variant X1
NC_068981.1	184023572	184023581	0.5063260197639465	NC_068981.1	184022541	184023581	LOC106879325	0	-	kinesin-like protein KIF22, transcript variant X2
NC_068981.1	194220593	194220606	0.43530258536338806	NC_068981.1	194220386	194221047	LOC106869904	0	-	E3 ubiquitin-protein ligase RNF12-B, transcript variant X2
NC_068981.1	194220593	194220606	0.43530258536338806	NC_068981.1	194220386	194221030	LOC106869904	0	-	E3 ubiquitin-protein ligase RNF12-B, transcript variant X4
NC_068981.1	194220629	194220644	0.5572043657302856	NC_068981.1	194220386	194221047	LOC106869904	0	-	E3 ubiquitin-protein ligase RNF12-B, transcript variant X2
NC_068981.1	194220629	194220644	0.5572043657302856	NC_068981.1	194220386	194221030	LOC106869904	0	-	E3 ubiquitin-protein ligase RNF12-B, transcript variant X4
NC_068981.1	194220705	194220729	0.6263635754585266	NC_068981.1	194220386	194221047	LOC106869904	0	-	E3 ubiquitin-protein ligase RNF12-B, transcript variant X2
NC_068981.1	194220705	194220729	0.6263635754585266	NC_068981.1	194220386	194221030	LOC106869904	0	-	E3 ubiquitin-protein ligase RNF12-B, transcript variant X4
NC_068982.1	41891441	41891457	0.41516998410224915	NC_068982.1	41891142	41891489	LOC106880541	0	-	uncharacterized LOC106880541, transcript variant X3
NC_068982.1	48810068	48810085	0.42332765460014343	NC_068982.1	48809607	48810788	LOC106871625	0	-	mucin-5AC, transcript variant X2
NC_068982.1	48810068	48810085	0.42332765460014343	NC_068982.1	48809607	48810788	LOC106871625	0	-	mucin-5AC, transcript variant X1
NC_068982.1	78371670	78371686	0.8112418055534363	NC_068982.1	78371579	78371686	LOC106868412	0	-	uncharacterized LOC106868412, transcript variant X5
NC_068982.1	84851458	84851461	0.8502418994903564	NC_068982.1	84850823	84851461	LOC106870969	0	-	diacylglycerol kinase epsilon, transcript variant X3
NC_068982.1	90689947	90689969	0.8674869537353516	NC_068982.1	90689234	90690115	LOC106874430	0	-	uncharacterized LOC106874430, transcript variant X2
NC_068982.1	90689947	90689969	0.8674869537353516	NC_068982.1	90689234	90690114	LOC106874430	0	-	uncharacterized LOC106874430, transcript variant X3
NC_068982.1	90689947	90689969	0.8674869537353516	NC_068982.1	90689234	90690115	LOC106874430	0	-	uncharacterized LOC106874430, transcript variant X1
NC_068982.1	90689989	90690017	0.8046246767044067	NC_068982.1	90689234	90690115	LOC106874430	0	-	uncharacterized LOC106874430, transcript variant X2
NC_068982.1	90689989	90690017	0.8046246767044067	NC_068982.1	90689234	90690114	LOC106874430	0	-	uncharacterized LOC106874430, transcript variant X3
NC_068982.1	90689989	90690017	0.8046246767044067	NC_068982.1	90689234	90690115	LOC106874430	0	-	uncharacterized LOC106874430, transcript variant X1
NC_068982.1	92656686	92656702	0.8008518815040588	NC_068982.1	92656678	92656944	LOC106883999	0	-	uncharacterized LOC106883999, transcript variant X5
NC_068982.1	92976589	92976596	0.2992784082889557	NC_068982.1	92976380	92976600	LOC106874266	0	-	pyrokinin-1 receptor
NC_068982.1	98721893	98721899	0.6172754168510437	NC_068982.1	98720710	98721899	LOC128247071	0	-	uncharacterized LOC128247071
NC_068982.1	100493889	100493891	0.37358030676841736	NC_068982.1	100493889	100494064	LOC106871624	0	-	myb-like protein A, transcript variant X14
NC_068982.1	100493889	100493891	0.37358030676841736	NC_068982.1	100493889	100494064	LOC106871624	0	-	myb-like protein A, transcript variant X1
NC_068982.1	100493889	100493891	0.37358030676841736	NC_068982.1	100493889	100494064	LOC106871624	0	-	myb-like protein A, transcript variant X15
NC_068982.1	100493889	100493891	0.37358030676841736	NC_068982.1	100493889	100494064	LOC106871624	0	-	myb-like protein A, transcript variant X13
NC_068982.1	100493889	100493891	0.37358030676841736	NC_068982.1	100493889	100494064	LOC106871624	0	-	myb-like protein A, transcript variant X4
NC_068982.1	104966012	104966025	0.4639100432395935	NC_068982.1	104965905	104966443	LOC106882524	0	-	leucine zipper putative tumor suppressor 2 homolog, transcript variant X2
NC_068982.1	104966036	104966042	0.3695342242717743	NC_068982.1	104965905	104966443	LOC106882524	0	-	leucine zipper putative tumor suppressor 2 homolog, transcript variant X2
NC_068982.1	110845673	110845679	0.2881706655025482	NC_068982.1	110845236	110846092	LOC106884307	0	-	LIM/homeobox protein Lhx3
NC_068982.1	110845963	110845980	0.6627032160758972	NC_068982.1	110845236	110846092	LOC106884307	0	-	LIM/homeobox protein Lhx3
NC_068982.1	115224538	115224544	0.44521966576576233	NC_068982.1	115224243	115225239	LOC106881128	0	-	sentrin-specific protease 6, transcript variant X8
NC_068982.1	120651069	120651105	0.6107995510101318	NC_068982.1	120650510	120651643	LOC106875300	0	-	probable serine/threonine-protein kinase tsuA
NC_068982.1	120651158	120651182	0.7282918095588684	NC_068982.1	120650510	120651643	LOC106875300	0	-	probable serine/threonine-protein kinase tsuA
NC_068982.1	120651184	120651199	0.4912791848182678	NC_068982.1	120650510	120651643	LOC106875300	0	-	probable serine/threonine-protein kinase tsuA
NC_068982.1	120651202	120651232	0.4139200448989868	NC_068982.1	120650510	120651643	LOC106875300	0	-	probable serine/threonine-protein kinase tsuA
NC_068982.1	124448960	124448967	0.9021618366241455	NC_068982.1	124448692	124448967	LOC106871002	0	-	uncharacterized LOC106871002, transcript variant X2
NC_068982.1	124880554	124880568	0.3170188367366791	NC_068982.1	124880229	124880976	LOC106867206	0	-	uncharacterized LOC106867206, transcript variant X1
NC_068982.1	124880554	124880568	0.3170188367366791	NC_068982.1	124880229	124880976	LOC106867206	0	-	uncharacterized LOC106867206, transcript variant X2
NC_068982.1	124880629	124880651	0.4552086889743805	NC_068982.1	124880229	124880976	LOC106867206	0	-	uncharacterized LOC106867206, transcript variant X1
NC_068982.1	124880629	124880651	0.4552086889743805	NC_068982.1	124880229	124880976	LOC106867206	0	-	uncharacterized LOC106867206, transcript variant X2
NC_068982.1	124880696	124880726	0.4630369544029236	NC_068982.1	124880229	124880976	LOC106867206	0	-	uncharacterized LOC106867206, transcript variant X1
NC_068982.1	124880696	124880726	0.4630369544029236	NC_068982.1	124880229	124880976	LOC106867206	0	-	uncharacterized LOC106867206, transcript variant X2
NC_068982.1	126446424	126446447	0.47880882024765015	NC_068982.1	126446126	126447042	LOC106871219	0	-	cysteine/serine-rich nuclear protein 3, transcript variant X2
NC_068982.1	126446424	126446447	0.47880882024765015	NC_068982.1	126446126	126447042	LOC106871219	0	-	cysteine/serine-rich nuclear protein 3, transcript variant X1
NC_068982.1	126446456	126446478	0.523303210735321	NC_068982.1	126446126	126447042	LOC106871219	0	-	cysteine/serine-rich nuclear protein 3, transcript variant X2
NC_068982.1	126446456	126446478	0.523303210735321	NC_068982.1	126446126	126447042	LOC106871219	0	-	cysteine/serine-rich nuclear protein 3, transcript variant X1
NC_068982.1	134140784	134140800	0.3542816638946533	NC_068982.1	134137136	134143346	LOC106877276	0	-	tyrosine-protein phosphatase 10D, transcript variant X8
NC_068982.1	134140866	134140877	0.36973392963409424	NC_068982.1	134137136	134143346	LOC106877276	0	-	tyrosine-protein phosphatase 10D, transcript variant X8
NC_068982.1	144527887	144527908	0.6590486168861389	NC_068982.1	144527713	144528519	LOC106875150	0	-	FERM domain-containing protein 4A, transcript variant X7
NC_068982.1	144527917	144527952	0.6193145513534546	NC_068982.1	144527713	144528519	LOC106875150	0	-	FERM domain-containing protein 4A, transcript variant X7
NC_068982.1	144528012	144528021	0.3431779444217682	NC_068982.1	144527713	144528519	LOC106875150	0	-	FERM domain-containing protein 4A, transcript variant X7
NC_068982.1	144687390	144687396	0.7349727153778076	NC_068982.1	144687248	144687396	LOC106879211	0	-	hepatocyte growth factor receptor, transcript variant X4
NC_068982.1	144792258	144792264	0.3072190582752228	NC_068982.1	144792163	144792477	LOC106879211	0	-	hepatocyte growth factor receptor, transcript variant X3
NC_068982.1	144792289	144792320	0.5009890198707581	NC_068982.1	144792163	144792477	LOC106879211	0	-	hepatocyte growth factor receptor, transcript variant X3
NC_068982.1	150748172	150748177	0.2934628129005432	NC_068982.1	150745395	150752993	LOC106874334	0	-	major facilitator superfamily domain-containing protein 12, transcript variant X2
NC_068982.1	175815732	175815741	0.36318182945251465	NC_068982.1	175815629	175815821	LOC106882686	0	-	vitamin D3 receptor, transcript variant X12
NC_068982.1	175815732	175815741	0.36318182945251465	NC_068982.1	175815629	175815821	LOC106882686	0	-	vitamin D3 receptor, transcript variant X7
NC_068982.1	185643936	185643943	0.3967556655406952	NC_068982.1	185643765	185644133	LOC106872597	0	-	adenylate kinase, transcript variant X2
NC_068982.1	186281613	186281631	0.6454858183860779	NC_068982.1	186281559	186281829	LOC106873290	0	-	calcium-responsive transcription factor, transcript variant X1
NC_068982.1	186281707	186281745	0.7390446662902832	NC_068982.1	186281559	186281829	LOC106873290	0	-	calcium-responsive transcription factor, transcript variant X1
NC_068982.1	186281759	186281785	0.6659159064292908	NC_068982.1	186281559	186281829	LOC106873290	0	-	calcium-responsive transcription factor, transcript variant X1
NC_068982.1	186281800	186281822	0.6243726015090942	NC_068982.1	186281559	186281829	LOC106873290	0	-	calcium-responsive transcription factor, transcript variant X1
NC_068982.1	187560865	187560875	0.30932220816612244	NC_068982.1	187560806	187561016	LOC106872930	0	-	arylsulfatase B
NC_068983.1	238307	238319	0.639087438583374	NC_068983.1	238140	238319	LOC106884460	0	-	obg-like ATPase 1, transcript variant X1
NC_068983.1	238307	238322	0.639087438583374	NC_068983.1	238219	238322	LOC106884460	0	-	obg-like ATPase 1, transcript variant X2
NC_068983.1	3733417	3733436	0.5896783471107483	NC_068983.1	3733233	3733466	LOC106875518	0	-	uncharacterized protein RP688, transcript variant X3
NC_068983.1	3733417	3733436	0.5896783471107483	NC_068983.1	3733233	3733476	LOC106875518	0	-	uncharacterized protein RP688, transcript variant X2
NC_068983.1	3733417	3733436	0.5896783471107483	NC_068983.1	3733233	3733467	LOC106875518	0	-	uncharacterized protein RP688, transcript variant X4
NC_068983.1	3733417	3733436	0.5896783471107483	NC_068983.1	3733233	3733476	LOC106875518	0	-	uncharacterized protein RP688, transcript variant X1
NC_068983.1	3750654	3750673	0.8880289793014526	NC_068983.1	3750028	3750887	LOC106883960	0	-	uncharacterized LOC106883960
NC_068983.1	3750840	3750858	0.7827165722846985	NC_068983.1	3750028	3750887	LOC106883960	0	-	uncharacterized LOC106883960
NC_068983.1	4933583	4933625	0.9220744371414185	NC_068983.1	4933020	4935066	LOC106879756	0	-	cytosolic carboxypeptidase 1
NC_068983.1	4933633	4933683	0.7366458177566528	NC_068983.1	4933020	4935066	LOC106879756	0	-	cytosolic carboxypeptidase 1
NC_068983.1	4933888	4933898	0.39669176936149597	NC_068983.1	4933020	4935066	LOC106879756	0	-	cytosolic carboxypeptidase 1
NC_068983.1	4934101	4934123	0.4501394033432007	NC_068983.1	4933020	4935066	LOC106879756	0	-	cytosolic carboxypeptidase 1
NC_068983.1	4934169	4934178	0.3413330614566803	NC_068983.1	4933020	4935066	LOC106879756	0	-	cytosolic carboxypeptidase 1
NC_068983.1	4934183	4934193	0.3311370015144348	NC_068983.1	4933020	4935066	LOC106879756	0	-	cytosolic carboxypeptidase 1
NC_068983.1	4934259	4934298	0.5526938438415527	NC_068983.1	4933020	4935066	LOC106879756	0	-	cytosolic carboxypeptidase 1
NC_068983.1	16391627	16391644	0.6852598786354065	NC_068983.1	16391369	16392109	LOC106874382	0	-	zinc finger protein 236, transcript variant X2
NC_068983.1	16391627	16391644	0.6852598786354065	NC_068983.1	16391478	16392109	LOC106874382	0	-	zinc finger protein 236, transcript variant X4
NC_068983.1	16391728	16391751	0.515324592590332	NC_068983.1	16391369	16392109	LOC106874382	0	-	zinc finger protein 236, transcript variant X2
NC_068983.1	16391728	16391751	0.515324592590332	NC_068983.1	16391478	16392109	LOC106874382	0	-	zinc finger protein 236, transcript variant X4
NC_068983.1	16391760	16391795	0.5121530294418335	NC_068983.1	16391369	16392109	LOC106874382	0	-	zinc finger protein 236, transcript variant X2
NC_068983.1	16391760	16391795	0.5121530294418335	NC_068983.1	16391478	16392109	LOC106874382	0	-	zinc finger protein 236, transcript variant X4
NC_068983.1	16391829	16391834	0.4425939619541168	NC_068983.1	16391369	16392109	LOC106874382	0	-	zinc finger protein 236, transcript variant X2
NC_068983.1	16391829	16391834	0.4425939619541168	NC_068983.1	16391478	16392109	LOC106874382	0	-	zinc finger protein 236, transcript variant X4
NC_068983.1	16391911	16391924	0.34092581272125244	NC_068983.1	16391369	16392109	LOC106874382	0	-	zinc finger protein 236, transcript variant X2
NC_068983.1	16391911	16391924	0.34092581272125244	NC_068983.1	16391478	16392109	LOC106874382	0	-	zinc finger protein 236, transcript variant X4
NC_068983.1	16391932	16391948	0.37112534046173096	NC_068983.1	16391369	16392109	LOC106874382	0	-	zinc finger protein 236, transcript variant X2
NC_068983.1	16391932	16391948	0.37112534046173096	NC_068983.1	16391478	16392109	LOC106874382	0	-	zinc finger protein 236, transcript variant X4
NC_068983.1	16391962	16391973	0.37071311473846436	NC_068983.1	16391369	16392109	LOC106874382	0	-	zinc finger protein 236, transcript variant X2
NC_068983.1	16391962	16391973	0.37071311473846436	NC_068983.1	16391478	16392109	LOC106874382	0	-	zinc finger protein 236, transcript variant X4
NC_068983.1	29786278	29786283	0.39747411012649536	NC_068983.1	29785608	29786419	LOC106876733	0	-	solute carrier family 12 member 3, transcript variant X1
NC_068983.1	53807977	53807982	0.30214035511016846	NC_068983.1	53807201	53808205	LOC106880479	0	-	sodium-coupled monocarboxylate transporter 1, transcript variant X2
NC_068983.1	53807977	53807982	0.30214035511016846	NC_068983.1	53807201	53808203	LOC106880479	0	-	sodium-coupled monocarboxylate transporter 1, transcript variant X1
NC_068983.1	53807977	53807982	0.30214035511016846	NC_068983.1	53807201	53808187	LOC106880479	0	-	sodium-coupled monocarboxylate transporter 1, transcript variant X4
NC_068983.1	53807989	53808004	0.3532768785953522	NC_068983.1	53807201	53808205	LOC106880479	0	-	sodium-coupled monocarboxylate transporter 1, transcript variant X2
NC_068983.1	53807989	53808004	0.3532768785953522	NC_068983.1	53807201	53808203	LOC106880479	0	-	sodium-coupled monocarboxylate transporter 1, transcript variant X1
NC_068983.1	53807989	53808004	0.3532768785953522	NC_068983.1	53807201	53808187	LOC106880479	0	-	sodium-coupled monocarboxylate transporter 1, transcript variant X4
NC_068983.1	53808017	53808022	0.299659788608551	NC_068983.1	53807201	53808205	LOC106880479	0	-	sodium-coupled monocarboxylate transporter 1, transcript variant X2
NC_068983.1	53808017	53808022	0.299659788608551	NC_068983.1	53807201	53808203	LOC106880479	0	-	sodium-coupled monocarboxylate transporter 1, transcript variant X1
NC_068983.1	53808017	53808022	0.299659788608551	NC_068983.1	53807201	53808187	LOC106880479	0	-	sodium-coupled monocarboxylate transporter 1, transcript variant X4
NC_068983.1	63430960	63430990	0.3666866421699524	NC_068983.1	63429735	63431554	LOC106880771	0	-	meiosis 1 arrest protein-like, transcript variant X1
